date,api,art,total_count,failures,p95_rt
2025-11-11,API_106,Payment Management,1380,15,2076.8
2025-11-12,API_106,Payment Management,1134,12,2148.6
2025-11-13,API_106,Payment Management,1027,11,2244.5
2025-11-14,API_106,Payment Management,1668,18,2219.9
2025-11-15,API_106,Payment Management,665,7,2366.2
2025-10-16,API_107,Platform,1704,59,3062.5
2025-10-17,API_107,Platform,1967,68,2989.4
2025-10-18,API_107,Platform,1855,64,3064.6
2025-10-19,API_107,Platform,1187,41,3107.3
2025-10-20,API_107,Platform,895,31,3204.4
2025-10-21,API_107,Platform,1474,51,3251.9
2025-10-22,API_107,Platform,723,25,3273.2
2025-10-23,API_107,Platform,615,21,3260.3
2025-10-24,API_107,Platform,1686,59,3376.0
2025-10-25,API_107,Platform,1772,62,3254.3
2025-10-26,API_107,Platform,1841,64,3356.8
2025-10-27,API_107,Platform,595,20,3528.1
2025-10-28,API_107,Platform,1393,48,3575.3
2025-10-29,API_107,Platform,893,31,3559.1
2025-10-30,API_107,Platform,1195,41,3511.5
2025-10-31,API_107,Platform,1081,37,3598.9
2025-11-01,API_107,Platform,632,22,3668.7
2025-11-02,API_107,Platform,720,25,3672.3
2025-11-03,API_107,Platform,1475,51,3781.8
2025-11-04,API_107,Platform,1902,66,3820.2
2025-11-05,API_107,Platform,1287,45,3805.2
2025-11-06,API_107,Platform,1189,41,3814.6
2025-11-07,API_107,Platform,661,23,3879.0
2025-11-08,API_107,Platform,1577,55,3950.3
2025-11-09,API_107,Platform,1557,54,3959.9
2025-11-10,API_107,Platform,1323,46,3968.7
2025-11-11,API_107,Platform,1641,57,3956.5
2025-11-12,API_107,Platform,1735,60,4182.2
2025-11-13,API_107,Platform,1941,67,4233.8
2025-11-14,API_107,Platform,544,19,4152.6
2025-11-15,API_107,Platform,1631,57,4121.3
2025-10-16,API_108,Entitlement,676,23,2952.7
2025-10-17,API_108,Entitlement,727,25,2986.5
2025-10-18,API_108,Entitlement,766,26,3123.2
2025-10-19,API_108,Entitlement,1369,47,3133.4
2025-10-20,API_108,Entitlement,1186,41,3244.7
2025-10-21,API_108,Entitlement,1813,63,3239.4
2025-10-22,API_108,Entitlement,1371,47,3322.0
2025-10-23,API_108,Entitlement,703,24,3294.8
2025-10-24,API_108,Entitlement,1093,38,3260.3
2025-10-25,API_108,Entitlement,680,23,3357.6
2025-10-26,API_108,Entitlement,1413,49,3315.7
2025-10-27,API_108,Entitlement,1191,41,3366.0
2025-10-28,API_108,Entitlement,1188,41,3366.1
2025-10-29,API_108,Entitlement,895,31,3530.2
2025-10-30,API_108,Entitlement,1322,46,3538.4
2025-10-31,API_108,Entitlement,1652,57,3536.2
2025-11-01,API_108,Entitlement,1035,36,3513.8
2025-11-02,API_108,Entitlement,810,28,3641.0
2025-11-03,API_108,Entitlement,724,25,3756.6
2025-11-04,API_108,Entitlement,1466,51,3743.6
2025-11-05,API_108,Entitlement,1535,53,3799.1
2025-11-06,API_108,Entitlement,534,18,3875.3
2025-11-07,API_108,Entitlement,940,32,3920.0
2025-11-08,API_108,Entitlement,1152,40,3946.2
2025-11-09,API_108,Entitlement,843,29,4010.6
2025-11-10,API_108,Entitlement,1603,56,4080.9
2025-11-11,API_108,Entitlement,1882,65,4082.7
2025-11-12,API_108,Entitlement,1026,35,4181.5
2025-11-13,API_108,Entitlement,695,24,4135.9
2025-11-14,API_108,Entitlement,528,18,4125.6
2025-11-15,API_108,Entitlement,1304,45,4232.2
2025-10-16,API_109,Trade,1928,67,3062.0
2025-10-17,API_109,Trade,1461,51,3015.6
2025-10-18,API_109,Trade,1820,63,3127.9
2025-10-19,API_109,Trade,1374,48,3049.4
2025-10-20,API_109,Trade,858,30,3210.2
2025-10-21,API_109,Trade,1849,64,3287.2
2025-10-22,API_109,Trade,664,23,3254.6
2025-10-23,API_109,Trade,1676,58,3154.4
2025-10-24,API_109,Trade,1650,57,3251.1
2025-10-25,API_109,Trade,1533,53,3405.7
2025-10-26,API_109,Trade,591,20,3351.1
2025-10-27,API_109,Trade,1368,47,3507.0
2025-10-28,API_109,Trade,839,29,3418.3
2025-10-29,API_109,Trade,1217,42,3467.5
2025-10-30,API_109,Trade,1298,45,3529.8
2025-10-31,API_109,Trade,1104,38,3591.0
2025-11-01,API_109,Trade,1431,50,3580.5
2025-11-02,API_109,Trade,1529,53,3646.8
2025-11-03,API_109,Trade,999,34,3739.7
2025-11-04,API_109,Trade,1100,38,3711.7
2025-11-05,API_109,Trade,1165,40,3792.5
2025-11-06,API_109,Trade,769,26,3840.9
2025-11-07,API_109,Trade,1579,55,3907.6
2025-11-08,API_109,Trade,1863,65,3933.6
2025-11-09,API_109,Trade,912,31,4022.4
2025-11-10,API_109,Trade,1996,69,3882.7
2025-11-11,API_109,Trade,774,27,4055.3
2025-11-12,API_109,Trade,1057,36,4042.7
2025-11-13,API_109,Trade,612,21,4081.9
2025-11-14,API_109,Trade,1229,43,4157.5
2025-11-15,API_109,Trade,1088,38,4186.3
2025-10-16,API_110,Information Management,1675,58,3086.3
2025-10-17,API_110,Information Management,1250,43,3019.0
2025-10-18,API_110,Information Management,1494,52,3222.9
2025-10-19,API_110,Information Management,1202,42,3100.2
2025-10-20,API_110,Information Management,976,34,3129.4
2025-10-21,API_110,Information Management,1438,50,3260.0
2025-10-22,API_110,Information Management,556,19,3386.2
2025-10-23,API_110,Information Management,947,33,3286.3
2025-10-24,API_110,Information Management,701,24,3403.3
2025-10-25,API_110,Information Management,1853,64,3366.4
2025-10-26,API_110,Information Management,715,25,3335.3
2025-10-27,API_110,Information Management,1471,51,3485.6
2025-10-28,API_110,Information Management,1709,59,3456.4
2025-10-29,API_110,Information Management,748,26,3537.5
2025-10-30,API_110,Information Management,1648,57,3529.6
2025-10-31,API_110,Information Management,1602,56,3707.1
2025-11-01,API_110,Information Management,675,23,3640.8
2025-11-02,API_110,Information Management,1369,47,3655.6
2025-11-03,API_110,Information Management,1629,57,3567.2
2025-11-04,API_110,Information Management,1716,60,3734.3
2025-11-05,API_110,Information Management,1215,42,3825.0
2025-11-06,API_110,Information Management,1278,44,3915.2
2025-11-07,API_110,Information Management,1978,69,3832.3
2025-11-08,API_110,Information Management,1815,63,3943.9
2025-11-09,API_110,Information Management,1669,58,3907.8
2025-11-10,API_110,Information Management,1948,68,3916.1
2025-11-11,API_110,Information Management,627,21,4112.2
2025-11-12,API_110,Information Management,1810,63,4032.2
2025-11-13,API_110,Information Management,1199,41,4130.1
2025-11-14,API_110,Information Management,885,30,4205.1
2025-11-15,API_110,Information Management,914,31,4239.3
2025-10-16,API_111,Liquidity,697,24,2982.0
2025-10-17,API_111,Liquidity,1127,39,3070.6
2025-10-18,API_111,Liquidity,1103,38,3098.6
2025-10-19,API_111,Liquidity,1509,52,3159.7
2025-10-20,API_111,Liquidity,570,19,3143.2
2025-10-21,API_111,Liquidity,1099,38,3118.3
2025-10-22,API_111,Liquidity,1013,35,3212.0
2025-10-23,API_111,Liquidity,1338,46,3191.0
2025-10-24,API_111,Liquidity,1105,38,3295.3
2025-10-25,API_111,Liquidity,789,27,3315.7
2025-10-26,API_111,Liquidity,875,30,3281.5
2025-10-27,API_111,Liquidity,1671,58,3395.1
2025-10-28,API_111,Liquidity,970,33,3452.5
2025-10-29,API_111,Liquidity,895,31,3507.5
2025-10-30,API_111,Liquidity,1289,45,3637.8
2025-10-31,API_111,Liquidity,1905,66,3572.0
2025-11-01,API_111,Liquidity,1364,47,3692.5
2025-11-02,API_111,Liquidity,523,18,3700.6
2025-11-03,API_111,Liquidity,1455,50,3639.8
2025-11-04,API_111,Liquidity,1205,42,3803.4
2025-11-05,API_111,Liquidity,1859,65,3834.5
2025-11-06,API_111,Liquidity,1086,38,3818.1
2025-11-07,API_111,Liquidity,1446,50,3880.8
2025-11-08,API_111,Liquidity,1348,47,3897.5
2025-11-09,API_111,Liquidity,1818,63,4022.5
2025-11-10,API_111,Liquidity,886,31,3930.3
2025-11-11,API_111,Liquidity,1661,58,4001.5
2025-11-12,API_111,Liquidity,930,32,4119.5
2025-11-13,API_111,Liquidity,1053,36,4136.6
2025-11-14,API_111,Liquidity,1939,67,4241.4
2025-11-15,API_111,Liquidity,525,18,4127.0
2025-10-16,API_112,Connect API,1133,39,3081.8
2025-10-17,API_112,Connect API,605,21,3075.9
2025-10-18,API_112,Connect API,1242,43,2976.5
2025-10-19,API_112,Connect API,1466,51,3030.2
2025-10-20,API_112,Connect API,1301,45,3104.9
2025-10-21,API_112,Connect API,609,21,3320.8
2025-10-22,API_112,Connect API,667,23,3273.7
2025-10-23,API_112,Connect API,1056,36,3267.5
2025-10-24,API_112,Connect API,649,22,3301.2
2025-10-25,API_112,Connect API,645,22,3377.0
2025-10-26,API_112,Connect API,1145,40,3415.5
2025-10-27,API_112,Connect API,1222,42,3379.3
2025-10-28,API_112,Connect API,963,33,3528.6
2025-10-29,API_112,Connect API,952,33,3575.9
2025-10-30,API_112,Connect API,986,34,3573.2
2025-10-31,API_112,Connect API,1734,60,3684.0
2025-11-01,API_112,Connect API,1851,64,3662.0
2025-11-02,API_112,Connect API,1456,50,3747.8
2025-11-03,API_112,Connect API,738,25,3729.4
2025-11-04,API_112,Connect API,1199,41,3700.9
2025-11-05,API_112,Connect API,1143,40,3772.9
2025-11-06,API_112,Connect API,1925,67,3831.3
2025-11-07,API_112,Connect API,1699,59,3938.3
2025-11-08,API_112,Connect API,1044,36,3963.7
2025-11-09,API_112,Connect API,1516,53,3999.8
2025-11-10,API_112,Connect API,893,31,3903.4
2025-11-11,API_112,Connect API,1417,49,3998.2
2025-11-12,API_112,Connect API,819,28,4047.7
2025-11-13,API_112,Connect API,1418,49,4104.7
2025-11-14,API_112,Connect API,735,25,4233.5
2025-11-15,API_112,Connect API,1685,58,4189.0
2025-10-16,API_113,Payment Initiation,1714,59,2956.5
2025-10-17,API_113,Payment Initiation,724,25,3036.5
2025-10-18,API_113,Payment Initiation,1199,41,3049.2
2025-10-19,API_113,Payment Initiation,668,23,3071.9
2025-10-20,API_113,Payment Initiation,1585,55,3186.1
2025-10-21,API_113,Payment Initiation,1551,54,3181.7
2025-10-22,API_113,Payment Initiation,945,33,3247.6
2025-10-23,API_113,Payment Initiation,1318,46,3247.1
2025-10-24,API_113,Payment Initiation,603,21,3368.0
2025-10-25,API_113,Payment Initiation,1268,44,3258.0
2025-10-26,API_113,Payment Initiation,776,27,3280.1
2025-10-27,API_113,Payment Initiation,1840,64,3442.0
2025-10-28,API_113,Payment Initiation,1661,58,3491.6
2025-10-29,API_113,Payment Initiation,1242,43,3585.5
2025-10-30,API_113,Payment Initiation,816,28,3511.3
2025-10-31,API_113,Payment Initiation,832,29,3578.3
2025-11-01,API_113,Payment Initiation,1656,57,3531.6
2025-11-02,API_113,Payment Initiation,1234,43,3663.5
2025-11-03,API_113,Payment Initiation,1120,39,3723.7
2025-11-04,API_113,Payment Initiation,1408,49,3704.3
2025-11-05,API_113,Payment Initiation,1491,52,3654.6
2025-11-06,API_113,Payment Initiation,1298,45,3762.3
2025-11-07,API_113,Payment Initiation,956,33,3769.7
2025-11-08,API_113,Payment Initiation,814,28,3871.1
2025-11-09,API_113,Payment Initiation,1208,42,4023.1
2025-11-10,API_113,Payment Initiation,1653,57,4034.2
2025-11-11,API_113,Payment Initiation,1816,63,4043.2
2025-11-12,API_113,Payment Initiation,1389,48,4039.8
2025-11-13,API_113,Payment Initiation,1292,45,4195.3
2025-11-14,API_113,Payment Initiation,1983,69,4183.7
2025-11-15,API_113,Payment Initiation,1981,69,4150.4
2025-10-16,API_114,Payment Management,849,29,3046.2
2025-10-17,API_114,Payment Management,1629,57,3085.7
2025-10-18,API_114,Payment Management,552,19,3052.8
2025-10-19,API_114,Payment Management,1439,50,3096.0
2025-10-20,API_114,Payment Management,1902,66,3098.2
2025-10-21,API_114,Payment Management,1662,58,3120.2
2025-10-22,API_114,Payment Management,944,33,3109.3
2025-10-23,API_114,Payment Management,1849,64,3345.5
2025-10-24,API_114,Payment Management,1937,67,3231.4
2025-10-25,API_114,Payment Management,1676,58,3374.4
2025-10-26,API_114,Payment Management,1165,40,3444.0
2025-10-27,API_114,Payment Management,1067,37,3443.7
2025-10-28,API_114,Payment Management,522,18,3431.3
2025-10-29,API_114,Payment Management,1570,54,3448.7
2025-10-30,API_114,Payment Management,643,22,3536.2
2025-10-31,API_114,Payment Management,1167,40,3570.4
2025-11-01,API_114,Payment Management,1298,45,3543.6
2025-11-02,API_114,Payment Management,584,20,3605.0
2025-11-03,API_114,Payment Management,1326,46,3648.4
2025-11-04,API_114,Payment Management,796,27,3680.0
2025-11-05,API_114,Payment Management,1449,50,3794.6
2025-11-06,API_114,Payment Management,1179,41,3909.5
2025-11-07,API_114,Payment Management,1442,50,3887.0
2025-11-08,API_114,Payment Management,1342,46,3916.3
2025-11-09,API_114,Payment Management,1854,64,4033.7
2025-11-10,API_114,Payment Management,1776,62,3812.1
2025-11-11,API_114,Payment Management,519,18,4127.5
2025-11-12,API_114,Payment Management,738,25,4073.7
2025-11-13,API_114,Payment Management,1554,54,4217.9
2025-11-14,API_114,Payment Management,1627,56,4072.6
2025-11-15,API_114,Payment Management,518,18,4174.7
2025-10-16,API_115,Platform,1211,42,3006.4
2025-10-17,API_115,Platform,1759,61,3019.3
2025-10-18,API_115,Platform,1353,47,3121.3
2025-10-19,API_115,Platform,998,34,3083.2
2025-10-20,API_115,Platform,1020,35,3003.7
2025-10-21,API_115,Platform,1662,58,3168.5
2025-10-22,API_115,Platform,1799,62,3198.1
2025-10-23,API_115,Platform,1214,42,3222.8
2025-10-24,API_115,Platform,1447,50,3365.3
2025-10-25,API_115,Platform,1369,47,3346.7
2025-10-26,API_115,Platform,1570,54,3417.9
2025-10-27,API_115,Platform,712,24,3455.3
2025-10-28,API_115,Platform,935,32,3600.0
2025-10-29,API_115,Platform,704,24,3588.4
2025-10-30,API_115,Platform,880,30,3662.3
2025-10-31,API_115,Platform,576,20,3533.5
2025-11-01,API_115,Platform,1315,46,3555.4
2025-11-02,API_115,Platform,1050,36,3745.1
2025-11-03,API_115,Platform,1999,69,3683.0
2025-11-04,API_115,Platform,1039,36,3755.5
2025-11-05,API_115,Platform,744,26,3882.5
2025-11-06,API_115,Platform,1216,42,3802.4
2025-11-07,API_115,Platform,641,22,3860.4
2025-11-08,API_115,Platform,851,29,3927.5
2025-11-09,API_115,Platform,1044,36,3928.1
2025-11-10,API_115,Platform,1152,40,4023.1
2025-11-11,API_115,Platform,1457,50,4029.8
2025-11-12,API_115,Platform,763,26,4178.2
2025-11-13,API_115,Platform,1526,53,4180.0
2025-11-14,API_115,Platform,1857,64,4155.1
2025-11-15,API_115,Platform,1987,69,4100.9
2025-10-16,API_116,Entitlement,1457,50,2958.7
2025-10-17,API_116,Entitlement,1502,52,2919.2
2025-10-18,API_116,Entitlement,1454,50,3086.0
2025-10-19,API_116,Entitlement,1855,64,3037.6
2025-10-20,API_116,Entitlement,1105,38,3218.0
2025-10-21,API_116,Entitlement,1329,46,3143.7
2025-10-22,API_116,Entitlement,1245,43,3227.6
2025-10-23,API_116,Entitlement,1057,36,3392.0
2025-10-24,API_116,Entitlement,748,26,3380.5
2025-10-25,API_116,Entitlement,1769,61,3309.8
2025-10-26,API_116,Entitlement,1484,51,3368.7
2025-10-27,API_116,Entitlement,1611,56,3484.1
2025-10-28,API_116,Entitlement,1057,36,3483.7
2025-10-29,API_116,Entitlement,572,20,3491.0
2025-10-30,API_116,Entitlement,1578,55,3610.5
2025-10-31,API_116,Entitlement,560,19,3526.8
2025-11-01,API_116,Entitlement,1699,59,3633.7
2025-11-02,API_116,Entitlement,1127,39,3646.4
2025-11-03,API_116,Entitlement,1654,57,3787.2
2025-11-04,API_116,Entitlement,1625,56,3696.9
2025-11-05,API_116,Entitlement,509,17,3664.2
2025-11-06,API_116,Entitlement,548,19,3807.2
2025-11-07,API_116,Entitlement,1294,45,3919.9
2025-11-08,API_116,Entitlement,1470,51,3950.3
2025-11-09,API_116,Entitlement,556,19,3997.6
2025-11-10,API_116,Entitlement,875,30,4036.8
2025-11-11,API_116,Entitlement,1368,47,3904.7
2025-11-12,API_116,Entitlement,1386,48,4035.2
2025-11-13,API_116,Entitlement,828,28,4080.3
2025-11-14,API_116,Entitlement,621,21,4181.9
2025-11-15,API_116,Entitlement,1546,54,4131.7
2025-10-16,API_117,Trade,778,27,2985.8
2025-10-17,API_117,Trade,1925,67,3060.5
2025-10-18,API_117,Trade,1714,59,3105.9
2025-10-19,API_117,Trade,1120,39,3166.4
2025-10-20,API_117,Trade,1823,63,3158.3
2025-10-21,API_117,Trade,1943,68,3207.1
2025-10-22,API_117,Trade,1879,65,3341.4
2025-10-23,API_117,Trade,863,30,3380.2
2025-10-24,API_117,Trade,901,31,3295.1
2025-10-25,API_117,Trade,1928,67,3398.6
2025-10-26,API_117,Trade,1534,53,3341.6
2025-10-27,API_117,Trade,1612,56,3464.4
2025-10-28,API_117,Trade,1878,65,3476.2
2025-10-29,API_117,Trade,1336,46,3432.9
2025-10-30,API_117,Trade,888,31,3541.5
2025-10-31,API_117,Trade,1020,35,3486.6
2025-11-01,API_117,Trade,1129,39,3699.7
2025-11-02,API_117,Trade,1909,66,3674.4
2025-11-03,API_117,Trade,513,17,3592.8
2025-11-04,API_117,Trade,1868,65,3834.1
2025-11-05,API_117,Trade,1923,67,3919.6
2025-11-06,API_117,Trade,1122,39,3783.3
2025-11-07,API_117,Trade,1706,59,3814.2
2025-11-08,API_117,Trade,1806,63,3824.7
2025-11-09,API_117,Trade,573,20,3931.3
2025-11-10,API_117,Trade,1487,52,3932.6
2025-11-11,API_117,Trade,1079,37,4029.5
2025-11-12,API_117,Trade,1715,60,4081.5
2025-11-13,API_117,Trade,1218,42,4009.2
2025-11-14,API_117,Trade,1926,67,4138.1
2025-11-15,API_117,Trade,1163,40,4240.2
2025-10-16,API_118,Information Management,1225,42,3150.2
2025-10-17,API_118,Information Management,1538,53,3137.8
2025-10-18,API_118,Information Management,1076,37,3073.1
2025-10-19,API_118,Information Management,1540,53,3115.3
2025-10-20,API_118,Information Management,1752,61,3148.8
2025-10-21,API_118,Information Management,1488,52,3113.4
2025-10-22,API_118,Information Management,1554,54,3281.2
2025-10-23,API_118,Information Management,1658,58,3267.2
2025-10-24,API_118,Information Management,1681,58,3378.2
2025-10-25,API_118,Information Management,1048,36,3349.9
2025-10-26,API_118,Information Management,1986,69,3446.1
2025-10-27,API_118,Information Management,600,21,3451.0
2025-10-28,API_118,Information Management,591,20,3455.1
2025-10-29,API_118,Information Management,946,33,3517.2
2025-10-30,API_118,Information Management,1958,68,3653.3
2025-10-31,API_118,Information Management,941,32,3606.5
2025-11-01,API_118,Information Management,777,27,3629.8
2025-11-02,API_118,Information Management,1508,52,3602.3
2025-11-03,API_118,Information Management,965,33,3715.0
2025-11-04,API_118,Information Management,1338,46,3766.7
2025-11-05,API_118,Information Management,529,18,3851.3
2025-11-06,API_118,Information Management,858,30,3880.3
2025-11-07,API_118,Information Management,1288,45,3950.7
2025-11-08,API_118,Information Management,850,29,3932.3
2025-11-09,API_118,Information Management,1686,59,3953.3
2025-11-10,API_118,Information Management,1619,56,3982.2
2025-11-11,API_118,Information Management,852,29,3952.3
2025-11-12,API_118,Information Management,1299,45,4059.6
2025-11-13,API_118,Information Management,1234,43,4133.9
2025-11-14,API_118,Information Management,1480,51,4140.8
2025-11-15,API_118,Information Management,1089,38,4232.6
2025-10-16,API_119,Liquidity,1158,40,2830.0
2025-10-17,API_119,Liquidity,743,26,3121.6
2025-10-18,API_119,Liquidity,1084,37,3175.9
2025-10-19,API_119,Liquidity,1733,60,3153.8
2025-10-20,API_119,Liquidity,1103,38,2986.3
2025-10-21,API_119,Liquidity,1832,64,3198.8
2025-10-22,API_119,Liquidity,1359,47,3269.2
2025-10-23,API_119,Liquidity,798,27,3263.9
2025-10-24,API_119,Liquidity,1599,55,3385.6
2025-10-25,API_119,Liquidity,621,21,3327.2
2025-10-26,API_119,Liquidity,1734,60,3364.5
2025-10-27,API_119,Liquidity,855,29,3563.5
2025-10-28,API_119,Liquidity,1424,49,3450.7
2025-10-29,API_119,Liquidity,622,21,3433.8
2025-10-30,API_119,Liquidity,1872,65,3388.1
2025-10-31,API_119,Liquidity,822,28,3486.7
2025-11-01,API_119,Liquidity,1634,57,3622.5
2025-11-02,API_119,Liquidity,1209,42,3664.0
2025-11-03,API_119,Liquidity,1293,45,3767.8
2025-11-04,API_119,Liquidity,1763,61,3807.8
2025-11-05,API_119,Liquidity,1370,47,3780.4
2025-11-06,API_119,Liquidity,1176,41,3872.0
2025-11-07,API_119,Liquidity,770,26,3822.9
2025-11-08,API_119,Liquidity,1857,64,3899.5
2025-11-09,API_119,Liquidity,1692,59,3954.9
2025-11-10,API_119,Liquidity,1722,60,3887.4
2025-11-11,API_119,Liquidity,710,24,4115.3
2025-11-12,API_119,Liquidity,1995,69,4050.1
2025-11-13,API_119,Liquidity,1546,54,4124.1
2025-11-14,API_119,Liquidity,1049,36,4055.2
2025-11-15,API_119,Liquidity,1180,41,4270.8
2025-10-16,API_120,Connect API,1324,46,3120.2
2025-10-17,API_120,Connect API,743,26,3041.6
2025-10-18,API_120,Connect API,1536,53,3064.0
2025-10-19,API_120,Connect API,1406,49,3149.9
2025-10-20,API_120,Connect API,1744,61,3162.6
2025-10-21,API_120,Connect API,572,20,3333.5
2025-10-22,API_120,Connect API,773,27,3329.1
2025-10-23,API_120,Connect API,707,24,3316.4
2025-10-24,API_120,Connect API,559,19,3299.8
2025-10-25,API_120,Connect API,1398,48,3307.9
2025-10-26,API_120,Connect API,1740,60,3430.4
2025-10-27,API_120,Connect API,1410,49,3443.8
2025-10-28,API_120,Connect API,1688,59,3461.6
2025-10-29,API_120,Connect API,1497,52,3518.2
2025-10-30,API_120,Connect API,706,24,3518.9
2025-10-31,API_120,Connect API,1805,63,3569.6
2025-11-01,API_120,Connect API,1246,43,3583.4
2025-11-02,API_120,Connect API,805,28,3691.4
2025-11-03,API_120,Connect API,686,24,3758.0
2025-11-04,API_120,Connect API,1860,65,3734.0
2025-11-05,API_120,Connect API,638,22,3903.3
2025-11-06,API_120,Connect API,958,33,3874.0
2025-11-07,API_120,Connect API,704,24,3818.0
2025-11-08,API_120,Connect API,1067,37,3902.8
2025-11-09,API_120,Connect API,1358,47,3970.0
2025-11-10,API_120,Connect API,1381,48,3880.7
2025-11-11,API_120,Connect API,824,28,3925.8
2025-11-12,API_120,Connect API,941,32,4086.1
2025-11-13,API_120,Connect API,1466,51,4140.0
2025-11-14,API_120,Connect API,1437,50,4221.4
2025-11-15,API_120,Connect API,1425,49,4188.6
